id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_24h
5mc,5mc,5mc,0.00017568,0.0,606.62,0.0002912,0.00017529,-18.48531
token-teknoloji-a-s-ons-silver,onss,Token Teknoloji A.Ş. ONS Silver,45.04,0.0,43535.0,45.14,44.35,0.50604
booze,booze,Booze,0.00088064,0.0,17179.81,0.00088825,0.00087924,-0.20617
unicorn-token,uni,UNICORN,7.4,0.0,58830.0,7.77,7.34,-4.52465
toly,toly,Toly,2.379e-05,0.0,1.86,2.479e-05,2.343e-05,-3.51469
bored-candy-city,candy,Bored Candy City,0.00100692,0.0,345.63,0.00109854,0.00096191,-8.34015
4444-token,4444,4444,3.312e-05,0.0,244.57,3.671e-05,3.298e-05,-8.4272
tonk-inu,tonk,Tonk Inu,0.00026481,0.0,336.92,,,
token-teknoloji-a-s-usd,usdot,Token Teknoloji A.Ş. USD,1.033,0.0,43308.0,1.049,0.999904,3.02215
8-bit-coin,coin,8-Bit Coin,3.956e-05,0.0,177.34,4.024e-05,3.954e-05,-1.32696
uranus-sol,anus,URANUS (SOL),1.166e-05,0.0,2322.12,1.185e-05,1.129e-05,-0.93682
tom-coin,tmc,Tom Coin,1.30635e-10,0.0,5.18,,,
meow-meme,meow,Meow Meme,2.536e-05,0.0,3.13,,,
bluesparrow-token,bluesparrow,BlueSparrow [OLD],3.482e-12,0.0,28.26,4.032e-12,3.481e-12,-13.61521
bobo-the-bear,bobo,Bobo the Bear,3.8275e-08,0.0,475.0,4.0104e-08,3.8078e-08,-0.1376
bridged-usdc,usdc,Bridged USDC,0.999612,0.0,2364774.0,1.0,0.9993,-0.00873
bridged-usdt,usdt,Bridged USDT,0.996767,0.0,13184751.0,1.005,0.995346,-0.32678
aquanee,aqdc,Aquanee,0.00022149,0.0,41445.0,0.00023805,0.00019806,8.83001
tensorhub,thub,TensorHub,0.00016015,0.0,4.21,,,
autism,autism,Autism,6.878e-05,0.0,25.35,7.19e-05,6.74e-05,-3.60832
angryb,anb,Angryb,6.6103e-07,0.0,1051.58,6.7598e-07,6.47657e-07,-1.94979
tanpin,tanpin,TanPin,0.01500614,0.0,7879.37,0.0199041,0.01500545,-23.83499
topshelf-finance,liqr,Topshelf Finance,0.00024443,0.0,16.83,0.00045084,0.0002394,-45.78301
sustainable-energy-token,set,Sustainable Energy,8.05e-16,0.0,0.0,8.05e-16,8.05e-16,0.0
susd-yvault,yvsusd,sUSD yVault,1.017,0.0,0.0,1.052,1.003,0.38368
aptos-launch-token,alt,AptosLaunch Token,0.00208907,0.0,14.49,,,
sunflower-land,sfl,Sunflower Land,0.117382,0.0,4951.44,0.1204,0.106263,9.65566
artl,artl,ARTL,0.0096039,0.0,14323.85,0.00960394,0.0096039,-0.00035
the-cat-is-blue,blue,The Cat Is Blue,7.17e-06,0.0,10.75,7.17e-06,7.02e-06,0.58772
aso-finance,aso,Aso Finance,0.00011441,0.0,3.93,0.00011686,0.00011443,-2.1012
axelar-bridged-frax-ether,axlfrxeth,Axelar Bridged Frax Ether,3853.2,0.0,1.64,3977.41,3797.12,-2.91466
aster-inu,asterinu,Aster INU,0.00549953,0.0,7518119.0,0.00785063,0.00228202,114.1775
aquarius-loan,ars,Aquarius Loan,0.00032563,0.0,4.36,0.00033505,0.00031209,-2.81289
archerswap-hunter,hunt,ArcherSwap Hunter,0.03151092,0.0,1.85,,,
trumpcoin-709b1637-4ceb-4e9e-878d-2b137bee017d,dtc,TrumpCoin,8.481e-09,0.0,2.83,9.038e-09,8.467e-09,-4.52885
tochi-base,tochi,Tochi Base,1.71724e-10,0.0,72.25,1.81441e-10,1.71463e-10,-5.20782
anchored-coins-eur,aeur,Anchored Coins AEUR,1.081,0.0,10486.54,1.085,1.078,-0.04398
thestandard-usd,usds,TheStandard USD,0.996203,0.0,128.9,0.997068,0.996108,-0.01315
tanuki-coin,tanuki,Tanuki Coin,2.4314e-08,0.0,29.28,2.5235e-08,2.4188e-08,-3.65155
autumn,autumn,Autumn,0.00423887,0.0,730.96,0.00454097,0.0041852,-5.71167
temtem,tem,Temtum,0.08628,0.0,9481.07,0.088742,0.08607,-2.3475
superstate-uscc,uscc,Superstate USCC,11.22,0.0,0.0,11.22,11.22,-0.01341
asymmetry-usdaf,usdaf,Asymmetry USDaf Legacy,1.025,0.0,1.026,,,
arky,arky,Arky,1.121e-07,0.0,5.04,,,
truebit-protocol,tru,Truebit Protocol,0.205159,0.0,314552.0,0.211524,0.202796,-2.71274
art-de-finance,adf,Art de Finance,1e-05,0.0,86.46,2.001e-05,7e-06,-23.07243
astrospaces-io,spaces,AstroSpaces.io,2.29928e-07,0.0,3622.3,2.41308e-07,2.29434e-07,-4.3543
ammyi-coin,ami,AMMYI Coin,0.00502852,0.0,28.04,0.00503728,0.00191307,-0.00268
ape-3,ape,Ape,1.0874e-07,0.0,11.19,,,
apin-pulse,apc,Apin Pulse,2.82e-06,0.0,173.34,2.98e-06,2.77e-06,-4.43299
tangyuan,tangyuan,TangYuan,3.6288e-11,0.0,1181.16,4.0154e-11,3.6291e-11,-8.13309
super-trust,sut,Super Trust,4.7,0.0,282882.0,5.3,4.32,-3.44771
arena-token,arena,ArenaSwap,0.00491684,0.0,39.17,0.00522302,0.00491586,-4.45442
trumpmaga,$trumaga,TrumpMAGA,6.3245e-08,0.0,2.28,,,
tala,1ozt,TALA,3737.51,0.0,5032.8,3769.33,3718.75,-0.46053
the-runix-token,runix,THE•RUNIX•TOKEN,0.00011464,0.0,12.56,0.00011803,0.00011231,-2.75598
tangoswap,tango,TangoSwap,7.709e-05,0.0,1.83,,,
axion,axn,Axion,1.5e-06,0.0,76.11,1.5e-06,1.47e-06,1.86874
toding-protocol,toding,ToDing Protocol,0.00216297,0.0,2.1,0.00227491,0.00216297,-4.78834
the-vault-staked-sol,vsol,The Vault Staked SOL,213.5,0.0,1285748.0,225.59,213.71,-5.34332
thetan-arena,thg,Thetan World,0.00059408,0.0,89.22,0.00063811,0.00059323,-4.74581
apollo-3,apollo,Apollo,36.68,0.0,100.7,,,
superrarebears-hype,hype,SuperRareBears HYPE,1.63647e-07,0.0,35.23,1.66744e-07,1.62911e-07,-1.11353
andrea-von-speed,vonspeed,Andrea Von Speed,4.432e-05,0.0,454.71,4.666e-05,4.37e-05,-3.99907
swag,$swag,Swag,0.01409805,0.0,274978.0,0.01424684,0.01181926,16.30765
arabic,abic,Arabic,0.00079078,0.0,33.06,0.00083504,0.00078969,-3.99839
anon-inu,ainu,Anon Inu,1.594e-09,0.0,14.72,1.633e-09,1.593e-09,-2.3889
tour-billion-coin,tbc,Tour Billion Coin,0.554232,0.0,47347.0,0.55439,0.554027,0.03171
truffi,truffi,Truffi,0.00282703,0.0,84.23,0.00291901,0.00278112,-3.15123
the-standard-euro,euros,The Standard EURO,0.75055,0.0,23.06,0.75735,0.739314,-0.40624
the-ticker-is-elsa,elsa,THE•TICKER•IS•ELSA,3.313e-05,0.0,1.34,,,
axlusdc,axlusdc,Axelar Bridged USDC,0.99959,0.0,8633850.0,1.001,0.998066,-0.01711
b0rder1ess,b01,b0rder1ess,0.01760335,0.0,40.08,,,
sun-minimeal,soil,SUN Minimeal,0.04217809,0.0,14612.41,0.04325817,0.0400184,-0.44322
arise-chikun,chikun,Arise Chikun,4.337e-05,0.0,1279.93,4.461e-05,3.972e-05,8.26984
artemis,mis,Artemis,5.114e-05,0.0,0.203856,,,
apdao,apd,APDAO,0.084093,0.0,14054610.0,0.084323,0.078461,2.68113
treasure-under-sea,tus,Treasure Under Sea,1.089e-05,0.0,2.16,,,
autocrypto,au,AutoCrypto,0.00726455,0.0,305.54,0.00774927,0.00725462,-4.74109
the-protocol,the,The Protocol,0.00012206,0.0,43.0,0.0001235,0.00011967,0.81427
ankr-reward-earning-matic,ankrmatic,Ankr Staked MATIC,0.304111,0.0,88.3,0.304111,0.304111,0.0
athena-returns-olea,olea,Olea Token,0.00020805,0.0,7.15,0.00020809,0.00020801,0.00471
apollo-ftw,ftw,Apollo FTW,0.00093728,0.0,105.8,,,
axelar-usdt,axlusdt,Bridged Tether (Axelar),1.013,0.0,8706.69,1.018,0.99576,-0.01049
attack-wagon,atk,Attack Wagon,0.0002406,0.0,22167.0,0.00025156,0.00023607,0.02596
treat-token,treat,Treat Token,0.00022385,0.0,2451.93,0.00024487,0.00021331,3.69026
axelar-bridged-usdc-cosmos,usdc.axl,Axelar Bridged USDC (Cosmos),1.0,0.0,212973.0,1.003,0.996949,0.00085
anyswap,any,Anyswap,0.892494,0.0,35.36,1.28,0.877622,-4.69558
arcadeum,arc,Arcadeum,0.03027206,0.0,6.43,,,
apsis,aps,Apsis,2063.14,0.0,101097.0,2195.99,2044.64,-6.04272
arqx-ai,arqx,ARQx AI,0.00054771,0.0,144.92,0.00055698,0.00052898,-1.40738
artbyte,aby,ArtByte,0.00038743,0.0,0.00842684,0.00039157,0.00038398,0.4694
amino-2,amino,Amino,0.00018714,0.0,10197.88,0.00019667,0.00018292,-2.8251
atoshi,atos,Atoshi,0.062062,0.0,62871.0,0.063318,0.059675,-0.50472
treasury-bond-eth-tokenized-stock-defichain,dtlt,iShares 20+ Year Treasury Bond ETF Defichain,5.92,0.0,2.06,,,
sushi-yvault,yvsushi,SUSHI yVault,0.730044,0.0,0.0,0.755037,0.712537,-2.85343
auditchain,audt,Auditchain,0.00403137,0.0,15.26,,,
arab-cat,arab,Arab cat,0.00048119,0.0,18.57,,,
arcadium,arcadium,Arcadium,0.00159413,0.0,2.29,0.0016402,0.00157812,-2.80855
arbitrum-bridged-wsteth-arbitrum,wsteth,Arbitrum Bridged wstETH (Arbitrum),4717.49,0.0,1684153.0,4877.29,4653.81,-3.12268
artmeta,$mart,ArtMeta,0.00397921,0.0,16380.21,0.00411164,0.00385813,-3.21812
asva,asva,Asva Labs,0.00054558,0.0,26.38,,,
azbit,az,Azbit,2.13e-06,0.0,277.25,2.24e-06,2.13e-06,-3.36808
anarchy,anarchy,Anarchy,0.01976265,0.0,13.62,0.02005088,0.01972987,-0.73441
avalanche-bridged-btc-arbitrum-one,btc.b,Avalanche Bridged BTC (Arbitrum One),109195.0,0.0,249095.0,112165.0,107360.0,-1.59956
autosingle,autos,AutoSingle,0.00132909,0.0,13.31,,,
arizona-iced-tea,99cents,Arizona Iced Tea,5.78e-05,0.0,24.4,6.119e-05,5.75e-05,-4.83503
aspo-world,aspo,ASPO World,0.00098548,0.0,1.78,0.00102212,0.00097716,-2.86003
attarius,atrs,Attarius,0.00095139,0.0,22011.0,0.00100323,0.00093636,-4.00757
american-shiba,ushiba,American Shiba,3.462e-12,0.0,2.91,3.525e-12,3.431e-12,0.90159
tangible,tngbl,Tangible,0.205082,0.0,1.26,,,
auroratoken,aurora,AuroraToken,0.00102802,0.0,7.63,0.0010348,0.00102286,-0.49577
animal-concerts-token,anml,Animal Concerts,2.496e-05,0.0,19840.38,2.562e-05,2.366e-05,-1.97195
archerswap-bow,bow,Archerswap BOW,0.01163263,0.0,2768.6,0.01232909,0.01153167,-5.64884
ape-lol,ape,Ape.lol,2.514e-05,0.0,11.24,2.665e-05,2.501e-05,-4.0832
atem-network,atem,Atem Network,0.00046099,0.0,17737.49,0.00046126,0.00044646,3.21175
tale,tale,TALE,4.4e-06,0.0,5.05,,,
tegro,tgr,Tegro,0.01594663,0.0,5880.84,0.01595071,0.01594073,0.03175
avocadocoin,avdo,AvocadoCoin,1546.41,0.0,713701.0,1555.93,1546.23,-0.34267
ark-innovation-etf-defichain,darkk,ARK Innovation ETF Defichain,4.81,0.0,0.03177907,,,
apetardio,apetardio,Apetardio,0.00012695,0.0,663.83,0.00013677,0.00012662,-7.15697
auto,auto,Auto,4.38,0.0,377.48,4.48,4.24,-0.7048
arbswap,arbs,Arbswap,9.463e-05,0.0,1.41,9.5e-05,9.336e-05,-0.19411
anryton,mol,Anryton,0.087016,0.0,2965.36,0.087424,0.086513,0.27672
aqtis,aita,AITA,0.00020148,0.0,124.96,0.00020445,0.0001965,2.53443
tenup,tup,Tenup,0.00913373,0.0,111899.0,0.00945419,0.00879283,-3.25547
anima,anima,ANIMA,0.00042328,0.0,32.85,0.00043331,0.00041156,-2.16121
america1776,america,America1776,0.00021849,0.0,76.79,,,
aryze-eeur,eeur,ARYZE eEUR,1.17,0.0,2.43,1.3,1.17,-1.46541
averra-finance,avr,Averra Finance,0.411139,0.0,11.25,0.412888,0.411139,-0.42381
ankr-staked-flow,ankrflow,Ankr Staked FLOW,0.369118,0.0,679.04,0.383364,0.366571,-2.58986
arbitrum-exchange,arx,Arbidex,0.00091581,0.0,90.58,0.00101931,0.00091467,-8.15887
sunnysideup,ssu,SunnySideUp,0.00161135,0.0,100.58,0.00168851,0.00160717,-4.32319
tensorspace,tpu,TensorSpace,6.894e-05,0.0,11.2,6.955e-05,6.847e-05,0.03572
takamaka-green-coin,tkg,Takamaka,1.62,0.0,4953.85,1.82,1.62,0.02069
ash,ash,ASH,0.816909,0.0,2800.96,0.83672,0.772728,0.25344
templardao,tem,Templar DAO,3.12,0.0,520.7,3.31,3.11,-4.03949
suvereno,suv,Suvereno,9.116e-05,0.0,0.182324,,,
tna-protocol,bn,TNA Protocol,2e-05,0.0,1282.4,,,
toucan-protocol-nature-carbon-tonne,nct,Toucan Protocol: Nature Carbon Tonne,0.407812,0.0,2217.32,0.412808,0.401278,1.12407
trumpcoin,djt,TrumpCoin,5.943e-05,0.0,6522.02,6.259e-05,5.819e-05,-2.15571
andy-bsc,andy,Andy Bsc,0.00010073,0.0,16600.32,,,
aryze-eusd,eusd,ARYZE eUSD,0.989834,0.0,16.05,1.12,0.988089,-10.97982
teh-fund,fund,Teh Fund,0.0109284,0.0,671.22,0.01242609,0.01026621,-12.0485
astrovault-xjkl,xjkl,xJKL_Astrovault,0.03127144,0.0,4235.92,0.03240558,0.03098744,-3.46075
superseed-bridged-weth-superseed,weth,Superseed Bridged WETH (Superseed),3895.58,0.0,142097.0,4022.55,3852.68,-2.90354
astroelon,elonone,AstroElon,2.52201e-10,0.0,9.79,2.55408e-10,2.48298e-10,0.53329
tell-a-tale,tat,Tell A Tale,0.0013683,0.0,71000.0,0.0014141,0.00121605,-2.95195
surge-2,srg,SURGE,0.00507031,0.0,60.91,0.00526352,0.00503188,-3.53457
axlwbtc,axlwbtc,axlWBTC,109231.0,0.0,3037.94,112926.0,109171.0,-3.2641
apex-4,ap3x,APEX,0.093438,0.0,100227.0,0.094813,0.093221,-1.45031
superwalk-walk,walk,SuperWalk WALK,0.01991783,0.0,3128.49,0.02077907,0.01968302,-1.72049
arb-protocol,arb,ARB Protocol,1.383e-05,0.0,2.1,1.383e-05,1.383e-05,0.0
artsted,arts,ARTSTED,9.989e-05,0.0,373.89,0.0001078,9.826e-05,-5.70699
tenna-by-virtuals,tenna,Tenna by Virtuals,0.00025044,0.0,3178.69,0.00026121,0.00023787,-3.18816
astradex-ai,adex,AstraDex AI,0.03207757,0.0,1217.48,0.03290504,0.03089582,1.74852
treeplanting,tree,/treeplanting,2.14e-05,0.0,491.01,2.44e-05,2.082e-05,-12.26913
asterix,astx,Asterix,112.81,0.0,456.33,118.61,111.03,-3.17801
superflare,superflr,SuperFlare,1.32e-06,0.0,16.57,,,
the-big-red,$td,The Big Red,1.5558e-08,0.0,29.42,1.6295e-08,1.5226e-08,-4.5233
aux-coin,aux,AUX Coin,0.0063677,0.0,31.35,,,
arker-2,arker,Arker,4.609e-05,0.0,6.24,,,
temco,temco,TEMCO,0.00132804,0.0,94168.0,0.00135325,0.00128704,-1.30211
astrovault-xatom,xatom,xATOM_Astrovault,3.74,0.0,125.87,,,
andy-alter-ego,badcat,Andy Alter Ego,1.4504e-07,0.0,78.52,1.46885e-07,1.42989e-07,0.02764
astrals-glxy,glxy,Astrals GLXY,3.53898e-07,0.0,1.065,,,
tenter-usd-t,usd.t,Tenter USD.T,1.44,0.0,2.38,1.45,1.42,0.5511
apexit-finance,apex,ApeXit Finance,0.00109503,0.0,5.5,,,
tmc-corp,tmc,TMC Corp,0.00011638,0.0,1337.94,0.00011882,0.00011327,-0.61318
australian-safe-shepherd,ass,Australian Safe Shepherd,1.365e-09,0.0,103401.0,1.395e-09,1.327e-09,-0.15429
b2share,b2share,B2SHARE,0.389302,0.0,14.11,,,
toad,toad,TOAD,2.0337e-07,0.0,192.8,,,
towelie,toweli,Towelie,0.00011489,0.0,231.87,0.00011735,0.00011474,-1.98432
apollo-caps,ace,Apollo Caps,0.00114208,0.0,12.31,0.00118271,0.00112965,-1.76589
argo-finance,argo,Argo Finance,6.034e-05,0.0,12.01,6.1e-05,5.989e-05,-0.43315
supermarioporsche911inu,silkroad,SuperMarioPorsche911Inu,6.4024e-11,0.0,40.06,6.4557e-11,6.2821e-11,0.55842
army-2,army,Army,0.367062,0.0,14.39,,,
awkward-monkey,awk,Awkward Monkey,3.74252e-07,0.0,5.24,3.8663e-07,3.68367e-07,-3.20148
arma-block,ab,Arma Block,0.0003709,0.0,8.94,0.00037925,0.0003609,-1.83829
amond,amon,AmonD,0.00035002,0.0,6.86,,,
andy,andy,Andy,0.00011105,0.0,509.3,0.00012319,0.00011046,-9.18758
tem-market,tem,TEM MARKET,0.050954,0.0,1840032.0,0.052601,0.050598,-2.72593
artificial-intelligence,ai,Artificial Intelligence,1.06624e-07,0.0,28.24,1.13033e-07,1.0658e-07,-4.31532
talentido,tal,TalentIDO,0.00190578,0.0,1925.54,0.00200118,0.00190301,-4.76702
astrazion,aznt,AstraZion,0.00028967,0.0,63.25,0.00029249,0.00028457,1.73092
ankr-staked-bnb,ankrbnb,Ankr Staked BNB,1027.43,0.0,41103.0,1095.35,1026.68,-4.66473
tensorscan-ai,tsa,TensorScan AI,0.04328202,0.0,7.56,0.04339891,0.0425725,-0.26933
anduschain,deb,AndUsChain,0.00105054,0.0,3.3,,,
superseed-bridged-usdc-superseed,usdc,Superseed Bridged USDC (Superseed),0.999607,0.0,92853.0,1.005,0.995762,-0.00928
topmanager,tmt,TopManager,1e-18,0.0,0.0,1e-18,1e-18,0.0
army-of-fortune-gem,afg,Army of Fortune Gem,0.00667269,0.0,104521.0,0.00676378,0.00664272,-0.65435
arnoya-classic,arnc,Arnoya classic,0.00252513,0.0,22393.0,0.00261451,0.00249406,-2.89314
assangedao,justice,AssangeDAO,5.919e-05,0.0,53863.0,5.998e-05,5.811e-05,0.58687
athena-dexfi,athx,Athena DexFi,0.01424653,0.0,2504.5,0.01426929,0.01424056,0.0387
andy-s-cat,candy,Andy's Cat,1.351e-05,0.0,2.59,,,
america-party-5,america,America Party,1.3538e-07,0.0,3.2,,,
archloot,al,ArchLoot,0.057847,0.0,6754971.0,0.062284,0.057933,-6.65635
tehbag,bag,tehBag,0.00021498,0.0,83.96,0.00021957,0.00021383,-1.26512
axiome,axm,Axiome,0.01610475,0.0,93646.0,,,
azgnit-lpf-b,azgnit,azGNIT-LPF-B,999.59,0.0,0.00099959,1001.0,997.81,-0.00371
astrovault-xarch,xarch,xARCH_Astrovault,0.00524951,0.0,3312.74,0.00529721,0.00509958,2.93664
arbinyan,nyan,ArbiNYAN,0.00224336,0.0,79.37,0.00228513,0.00223895,-1.47077
anon-ton,anon,ANON,0.00083459,0.0,678.54,0.00088139,0.00083526,-4.84472
apeswap-finance,banana,ApeSwap,2.6258e-08,0.0,121.08,2.8659e-08,2.611e-08,-5.50842
analysoor,zero,Analysoor,0.111667,0.0,20653.0,0.12234,0.111629,-8.70543
apu-gurl,apugurl,Apu Gurl,9.14552e-07,0.0,339.67,9.72303e-07,9.13035e-07,-4.76195
toto,toto,TOTO,8.80794e-10,0.0,57.05,9.18222e-10,8.75365e-10,-3.75155
america-party-3,america,America Party,7.182e-05,0.0,473.2,7.648e-05,7.14e-05,-5.25023
titanx,titanx,TitanX,1.415e-07,0.0,273300.0,1.53942e-07,1.36157e-07,-8.08174
apetos,ape,Apetos,0.00132671,0.0,171.58,0.00139002,0.0013239,-4.09813
the-coq-father-boss,bosscoq,THE COQ FATHER BOSS,1.103e-05,0.0,55.74,,,
aura-network-old,aura,Aura Network [OLD],0.01858147,0.0,54.54,0.01858147,0.01858147,0.0
arbuz,arbuz,ARBUZ,0.01479924,0.0,2.65,0.01542373,0.01464968,-3.67878
angle-usd,usda,USDA,0.990074,0.0,199167.0,1.016,0.955344,-0.62437
the-sandbox-wormhole,sand,The Sandbox (Wormhole),0.258044,0.0,39.96,0.265139,0.257915,-1.04117
ansem-wif-photographer,awp,Ansem Wif Photographer,0.00023758,0.0,8.24,,,
t-mac-dao,tmg,T-mac DAO,12.08,0.0,8086.56,12.37,11.93,-2.2646
swag-coin,swag,swag coin,0.00941578,0.0,13842.12,0.01158509,0.00911312,-18.72506
avalanche-wormhole,avax,Avalanche (Wormhole),27.57,0.0,90559.0,31.25,27.54,-11.23746
tenshi,tenshi,Tenshi,0.00040671,0.0,13.99,0.00041264,0.00040577,-1.25033
axl-inu,axl,AXL INU,1.2999e-07,0.0,0.0,1.2999e-07,1.2999e-07,0.0
tendies-icp,tendy,Tendies (ICP),0.07374,0.0,6.13,0.075215,0.071719,-0.64316
auto-2,auto,AUTO,0.01957205,0.0,668.96,0.02010702,0.01956507,-2.6603
appduck-by-virtuals,duck,AppDuck by Virtuals,0.00013843,0.0,75.65,0.00014584,0.00013508,-0.32777
apple-tokenized-stock-defichain,daapl,Apple Tokenized Stock Defichain,13.74,0.0,1.97,,,
ash-token,ash,Ash Token,1.635e-09,0.0,39.77,1.75e-09,1.636e-09,-6.15452
australian-crypto-coin-green,accg,Australian Crypto Coin Green,0.00257205,0.0,755136.0,0.00266682,0.00257106,-3.31012
axelar-bridged-wbnb-axelar,wbnb.axl,Axelar Bridged WBNB (Axelar),950.06,0.0,193.07,981.76,934.25,-2.52397
apewifhat,apewifhat,ApeWifHat,9.60291e-10,0.0,211.23,1.007e-09,9.50286e-10,-3.93464
ava-foundation-bridged-ava-bsc,ava,AVA (Travala) Bridged AVA (BSC),0.480046,0.0,25154.0,0.511334,0.477555,-5.6344
aqua-goat,aquagoat,Aqua Goat,3.11662e-10,0.0,2.78,3.32885e-10,3.11745e-10,-4.74694
avocado-bg,avo,AVOCADO BG,3.713e-05,0.0,373.68,3.848e-05,3.687e-05,-3.36467
suzuverse,sgt,AI Avatar,0.102484,0.0,147411.0,0.102824,0.100727,0.29574
the-blox-project,blox,The Blox Project,0.00114785,0.0,2.09,,,
apeiron-anima,anima,Anima,0.00584694,0.0,7.2,0.00614108,0.00582541,-4.18342
teddy-dollar,tsd,Teddy Dollar,1.22,0.0,152.0,1.27,1.22,-4.06031
astra-protocol-2,astra,Astra Protocol,0.00206646,0.0,70719.0,0.0021275,0.00201032,1.6908
attila,att,Attila,0.00017941,0.0,12604.09,0.00017941,0.00011898,50.28246
azadi-coin,ac,Azadi Coin,6.3,0.0,853.64,6.58,6.27,-3.2392
trump-cards-fraction-token,itrump,Trump Cards Fraction Token,0.00299994,0.0,21758.0,,,
suprana,sup,Suprana,0.053799,0.0,1.059,0.053823,0.052377,0.52532
artcoin,ac,ArtCoin,0.100239,0.0,4.01,0.100243,0.10021,0.0286
superfans-tech,fan,SuperFans.Tech,0.00141558,0.0,17.61,,,
american-pepe,uspepe,American Pepe,1.58298e-10,0.0,14.46,1.6467e-10,1.56895e-10,-3.69319
ausd-seed-karura,aseed,aUSD SEED (Karura),0.240939,0.0,2799.06,0.25051,0.238234,-2.32668
axlweth,axleth,Axelar Wrapped Ether,3916.06,0.0,25033.0,4030.15,3852.31,-2.83078
avil,avil,AVIL,5.678e-05,0.0,1.99,,,
appics,apx,Appics,0.0005545,0.0,12.45,,,
andy-erc,andy,aNDY,4.478e-05,0.0,77.41,,,
autominingtoken,amt,AutoMiningToken,0.127567,0.0,1913.51,0.128407,0.126783,-0.62792
trendbet,tbt,TrendBet,9.06e-06,0.0,44.93,9.77e-06,9.06e-06,-5.55978
arena-of-faith,acp,Arena Of Faith,0.00071389,0.0,22106.0,0.0007313,0.00069907,1.26456
astros,astros,ASTROS,0.060395,0.0,64755.0,0.061154,0.059729,-0.8227
aqualibre,aqla,Aqualibre,0.00338605,0.0,19080.6,0.00353562,0.00252625,34.03482
tourism-industry-metavers,tim,Tourism Industry Metavers,2.375e-05,0.0,177.7,,,
antmons,ams,Antmons,0.0019578,0.0,16871.06,0.00223619,0.0019559,-11.54049
thetrumptoken,great,TheTrumpToken,9.98,0.0,524376.0,10.11,9.96,-1.14943
tren,tren,TREN,0.00010439,0.0,17.79,0.00011064,0.00010385,-4.52391
atomic-meta,atmc,Atomic Meta,0.055027,0.0,46392.0,0.055038,0.055004,0.03889
aryze-egbp,egbp,ARYZE eGBP,1.51,0.0,4.65,1.52,1.51,-0.55834
animeswap,ani,AnimeSwap,0.0002396,0.0,2.36,,,
augury-finance,omen,Augury Finance,0.00094066,0.0,207.14,0.00095472,0.0009379,-1.09884
axis-alive,axis,AXiS ALiVE,3673.19,0.0,1603.55,3877.21,3606.78,-4.35393
ten-best-coins,tbc,Ten Best Coins,14719.43,0.0,1230053.0,15325.72,14716.9,-3.20783
aurix,aur,Aurix,0.428788,0.0,70483.0,0.436653,0.42866,-1.77505
ari10,ari10,Ari10,0.0007407,0.0,1.73,,,
tepe,tepe,Tepe,0.00012855,0.0,1.3,0.00013146,0.0001255,-1.94152
clown-sol,clown,CLOWN (SOL),6.9e-06,0.0,2.14,,,
giffordwear,giff,GIFFORDwear,0.00018891,0.0,5.64,,,
corgidoge,corgi,Corgidoge,1.47e-09,0.0,23.27,1.553e-09,1.469e-09,-2.3162
illuminati,ilum,Illuminati,4.25e-06,0.0,49336.0,4.27e-06,4.24e-06,-0.39232
cocoro,cocoro,Cocoro,0.00375969,0.0,571290.0,0.00392628,0.00371485,-4.00965
holdium,hm,Holdium,0.00010214,0.0,22.65,0.0001083,0.00010161,-4.48894
guarded-ether,geth,Guarded Ether,4521.61,0.0,2.22,,,
comp-yvault,yvcomp,COMP yVault,48.44,0.0,0.0,,,
jennyco,jco,JennyCo,0.00185976,0.0,52715.0,0.001871,0.00183524,0.29981
green-beli,grbe,Green Beli,0.00039325,0.0,17872.22,0.00039357,0.00039103,0.36175
hodl-meme,hodl,HODL,7.40797e-13,0.0,92.89,7.80423e-13,7.40797e-13,-4.15731
cloudcoin-finance,ccfi,CloudCoin Finance,3.756e-05,0.0,6418.18,3.757e-05,3.754e-05,0.03188
jungle-labz,jngl,Jungle Labz,0.00472656,0.0,4.73,,,
jetvoy,voy,Jetvoy,2.557e-05,0.0,353.4,2.585e-05,2.467e-05,-0.53254
holdstation-utility-gold,ugold,Holdstation Utility GOLD,6.8529e-08,0.0,4.4,,,
hivewater,hivewater,hiveWater,0.00734604,0.0,203.92,0.00744392,0.0072748,-0.87911
giant-mammoth,gmmt,Giant Mammoth,0.00723854,0.0,555689.0,0.00795278,0.00723499,-8.981
hobbes,hobbes,Hobbes [OLD],1.7379e-08,0.0,272.69,1.7752e-08,1.6934e-08,-2.0558
cherry-network,cher,Cherry Network,0.00031133,0.0,14405.26,0.00031445,0.00030901,-0.12927
hocus-pocus-finance,hoc,Hocus Pocus Finance,1.98875e-07,0.0,35.41,2.071e-07,1.95836e-07,-3.97191
chewy,chwy,CHEWY,7.62404e-13,0.0,44.88,8.04193e-13,7.5847e-13,-4.29162
indian-call-center,icc,Indian Call Center,3.269e-05,0.0,84.42,3.417e-05,3.261e-05,-4.31513
good-coin,good,Good Coin,0.04136644,0.0,2743971.0,0.134165,0.03551215,-68.85678
jesus-on-sol,jesus,JESUS ON SOL,0.0290028,0.0,8796.69,0.03066126,0.02273275,22.72853
glitch,glitch,Glitch,3.326e-05,0.0,9.03,,,
gitopia,lore,Gitopia,0.00141194,0.0,425.14,0.00148253,0.00130468,7.61635
